0,306
50,13960
100,41380
150,90845
200,145011
250,229325
300,310980
350,454521
400,591174
450,738704
500,904332
550,1042244
600,1094295
650,1170440
700,1358544
750,1655038
800,1824577
850,2011055
900,2223171
950,2530344
1000,2167419
1050,2320807
1100,2515502
1150,2711932
1200,2805349
1250,2833738
1300,2971340
1350,3333860
1400,3505110
1450,3688651
1500,3962069
1550,4164518
1600,4441331
1650,4497947
1700,3253569
1750,3447274
1800,3731937
1850,3871688
1900,4322027
1950,4418158
2000,4826759
2050,5075264
2100,5216989
2150,5404707
2200,5758505
2250,6283554
2300,6334882
2350,6788919
2400,7147478
2450,7419300
2500,7670259
2550,8226895
2600,8512334
2650,8794533
2700,9311637
2750,9651393
2800,9864467
2850,10250038
2900,10551973
2950,11278800
3000,11822483
3050,11940505
3100,12715439
3150,12890203
3200,13602194
3250,13975190
3300,14222393
3350,14808908
3400,15265004
3450,15558790
3500,16141180
3550,16622824
3600,17049680
3650,17244056
3700,18576754
3750,18730374
3800,19249468
3850,20163535
3900,20274117
3950,20627560
4000,21251163
4050,22028112
4100,22504925
4150,23427526
4200,23975332
4250,24217838
4300,25501405
4350,25936464
4400,26205903
4450,27577127
4500,27699531
4550,28103237
4600,28735407
4650,29306300
4700,30470562
4750,31323769
4800,31411187
4850,32516882
4900,32732999
4950,33795572
5000,34655233
5050,35250532
5100,35613204
5150,36355516
5200,37332444
5250,37779175
5300,38956913
5350,40077939
5400,40374275
5450,41408742
5500,41940795
5550,42481011
5600,43950704
5650,44517466
5700,45968295
5750,47185569
5800,48322352
5850,48917115
5900,50147603
5950,51181284
6000,51249405
6050,52026739
6100,52945900
6150,53697014
6200,54389522
6250,56453539
6300,55976290
6350,57960188
6400,59172403
6450,59914896
6500,61391023
6550,62548420
6600,64230686
6650,65258254
6700,66752299
6750,66844374
6800,67265518
6850,67864531
6900,70301792
6950,71021880
7000,73266414
7050,73422062
7100,75726163
7150,75552700
7200,78016783
7250,80472117
7300,80474686
7350,80864738
7400,81553213
7450,84280938
7500,84913900
7550,84651139
7600,87441059
7650,90814242
7700,91329383
7750,93565338
7800,93807040
7850,95035917
7900,98622975
7950,99017669
8000,100758057
8050,100545046
8100,102789733
8150,104469109
8200,106891101
8250,109865761
8300,110835940
8350,112018556
8400,113827224
8450,116712208
8500,117681227
8550,120238338
8600,121428849
8650,124198443
8700,128571091
8750,128063886
8800,130807815
8850,135701763
8900,135396031
8950,133627469
9000,138378456
9050,144094684
9100,145612951
9150,147147695
9200,147617738
9250,148217451
9300,151291796
9350,154025255
9400,155657526
9450,157021339
9500,161616549
9550,159996841
9600,163671853
9650,169122928
9700,171751159
9750,172564796
9800,173401549
9850,175816024
9900,179455434
9950,183973521
10000,188744538
10050,188948883
10100,190516204
10150,190597674
10200,192473023
10250,195105954
10300,199513193
10350,202111799
10400,205706908
10450,208718535
10500,212429715
10550,210331289
10600,213847100
10650,214499581
10700,222233836
10750,226178396
10800,228566087
10850,226840654
10900,228783798
10950,229295503
11000,233891193
11050,238294239
11100,246010843
