0,80
50,3538
100,10856
150,23131
200,37996
250,58887
300,88208
350,114112
400,178167
450,196537
500,242161
550,298646
600,389734
650,431522
700,489238
750,534857
800,613830
850,687470
900,773550
950,854582
1000,986103
1050,1041015
1100,1219859
1150,1304599
1200,1562747
1250,1622365
1300,1736509
1350,1851282
1400,2076368
1450,2225323
1500,2417927
1550,2653731
1600,2809625
1650,2992046
1700,3287080
1750,3526924
1800,3668460
1850,3866869
1900,4245249
1950,4499644
2000,4760610
2050,4943406
2100,5254885
2150,5606546
2200,5854425
2250,6158722
2300,6595707
2350,6817708
2400,7122882
2450,7821467
2500,7476882
2550,8355788
2600,8585245
2650,8725596
2700,8663428
2750,9708083
2800,10179819
2850,10421563
2900,10537194
2950,11144085
3000,11375901
3050,11900679
3100,12428293
3150,12791490
3200,13413018
3250,13660392
3300,14454554
3350,14900662
3400,15375308
3450,15671506
3500,16221774
3550,16611513
3600,17536597
3650,17413595
3700,17945890
3750,19222238
3800,19479296
3850,20329355
3900,20457901
3950,20765232
4000,21298373
4050,22349890
4100,22710928
4150,28396591
4200,26514632
4250,25021292
4300,25580963
4350,26122723
4400,26843477
4450,27127248
4500,27552447
4550,28214631
4600,29440333
4650,29321509
4700,31035818
4750,30831105
4800,31468528
4850,32380935
4900,32943648
4950,33334300
5000,34107438
5050,34506541
5100,36585290
5150,37101267
5200,38548853
5250,38885530
5300,39299378
5350,40961252
5400,41347567
5450,42856511
5500,43882162
5550,45360877
5600,43938710
5650,44342614
5700,44827219
5750,46472407
5800,47519365
5850,47963178
5900,48846169
5950,48616513
6000,50471314
6050,51378941
6100,52455519
6150,53043303
6200,55848720
6250,55577577
6300,57648830
6350,57261597
6400,59539479
6450,59131720
6500,65054253
6550,63944322
6600,64663676
6650,64977593
6700,67412725
6750,67541585
6800,69346922
6850,70291941
6900,71757195
6950,73879008
7000,74495930
7050,75690413
7100,78213271
7150,78476136
7200,81728460
7250,82326501
7300,83164572
7350,85169512
7400,82688174
7450,86725959
7500,88305761
